<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,20110417,1.4412,1.44196,1.4411,1.4416,0
EURUSD,20110418,1.44159,1.44201,1.41566,1.42274,0
EURUSD,20110419,1.42272,1.43521,1.42051,1.43308,0
EURUSD,20110420,1.43315,1.45466,1.43276,1.45211,0
EURUSD,20110421,1.45224,1.46476,1.45044,1.45507,0
EURUSD,20110422,1.45508,1.45879,1.45328,1.45448,0
EURUSD,20110424,1.456,1.45666,1.4555,1.45596,0
EURUSD,20110425,1.45586,1.46261,1.45249,1.45781,0
EURUSD,20110426,1.45784,1.46561,1.44939,1.46476,0
EURUSD,20110427,1.46466,1.47944,1.46319,1.47706,0
EURUSD,20110428,1.47721,1.48806,1.47716,1.48231,0
EURUSD,20110429,1.48236,1.48769,1.48036,1.48091,0
EURUSD,20110501,1.4816,1.48276,1.4814,1.48241,0
EURUSD,20110502,1.48251,1.49009,1.47629,1.48219,0
EURUSD,20110503,1.48221,1.48891,1.47541,1.48214,0
EURUSD,20110504,1.48213,1.49389,1.47749,1.48284,0
EURUSD,20110505,1.48281,1.48984,1.45094,1.45409,0
EURUSD,20110506,1.45407,1.45874,1.43149,1.43521,0
EURUSD,20110508,1.4363,1.4379,1.4362,1.43661,0
EURUSD,20110509,1.43656,1.44411,1.42536,1.43572,0
EURUSD,20110510,1.43514,1.44128,1.42699,1.44095,0
EURUSD,20110511,1.44093,1.44221,1.41716,1.41977,0
EURUSD,20110512,1.41969,1.42756,1.41239,1.42406,0
EURUSD,20110513,1.42405,1.43381,1.40659,1.41051,0
EURUSD,20110515,1.409,1.40926,1.4071,1.40755,0
EURUSD,20110516,1.40759,1.42439,1.40474,1.41604,0
EURUSD,20110517,1.41605,1.42379,1.41201,1.42354,0
EURUSD,20110518,1.42351,1.42861,1.41941,1.42499,0
EURUSD,20110519,1.42501,1.43241,1.42056,1.43081,0
EURUSD,20110520,1.43089,1.43449,1.41386,1.41554,0
EURUSD,20110522,1.4126,1.4145,1.4125,1.41316,0
EURUSD,20110523,1.41326,1.41441,1.39689,1.40469,0
EURUSD,20110524,1.4047,1.41319,1.40016,1.4102,0
EURUSD,20110525,1.41022,1.41174,1.40126,1.40815,0
EURUSD,20110526,1.4082,1.42057,1.40671,1.41344,0
EURUSD,20110527,1.41331,1.43014,1.41253,1.42844,0
EURUSD,20110529,1.4322,1.4323,1.4306,1.43101,0
EURUSD,20110530,1.43096,1.43106,1.42564,1.42857,0
EURUSD,20110531,1.42863,1.44234,1.42849,1.43942,0
EURUSD,20110601,1.43943,1.44584,1.43071,1.43293,0
EURUSD,20110602,1.4329,1.45126,1.43246,1.44905,0
EURUSD,20110603,1.44902,1.46419,1.44501,1.46326,0
EURUSD,20110605,1.4611,1.46381,1.4611,1.46276,0
EURUSD,20110606,1.46281,1.46574,1.45564,1.45767,0
EURUSD,20110607,1.45784,1.46954,1.45634,1.46869,0
EURUSD,20110608,1.4687,1.46929,1.45636,1.45775,0
EURUSD,20110609,1.45777,1.46534,1.44769,1.4512,0
EURUSD,20110610,1.45141,1.45501,1.43219,1.43309,0
EURUSD,20110612,1.4324,1.43321,1.4321,1.43286,0
EURUSD,20110613,1.43296,1.44291,1.43206,1.44156,0
EURUSD,20110614,1.44164,1.44966,1.43779,1.44423,0
EURUSD,20110615,1.44424,1.44506,1.41559,1.41623,0
EURUSD,20110616,1.4163,1.42184,1.40728,1.4215,0
EURUSD,20110617,1.42146,1.43384,1.41269,1.43059,0
EURUSD,20110619,1.42766,1.4296,1.4273,1.42766,0
EURUSD,20110620,1.42761,1.43271,1.41904,1.43082,0
EURUSD,20110621,1.43076,1.4433,1.43056,1.43995,0
EURUSD,20110622,1.44009,1.44409,1.43316,1.43344,0
EURUSD,20110623,1.43354,1.43373,1.41261,1.4263,0
EURUSD,20110624,1.42629,1.43054,1.41414,1.41796,0
EURUSD,20110626,1.4192,1.41976,1.4184,1.41906,0
EURUSD,20110627,1.41911,1.42934,1.41034,1.42866,0
EURUSD,20110628,1.42861,1.43961,1.42364,1.43671,0
EURUSD,20110629,1.43666,1.44471,1.43294,1.44338,0
EURUSD,20110630,1.44328,1.45371,1.44262,1.44913,0
EURUSD,20110701,1.44915,1.45504,1.44361,1.45274,0
EURUSD,20110703,1.4533,1.45454,1.45296,1.45381,0
EURUSD,20110704,1.45386,1.45769,1.44951,1.45385,0
EURUSD,20110705,1.45411,1.45524,1.43964,1.44224,0
EURUSD,20110706,1.44226,1.44656,1.42854,1.43156,0
EURUSD,20110707,1.43154,1.43727,1.42206,1.43579,0
EURUSD,20110708,1.43581,1.43684,1.42054,1.42589,0
EURUSD,20110710,1.4204,1.42226,1.4201,1.42161,0
EURUSD,20110711,1.42231,1.42281,1.39861,1.4047,0
EURUSD,20110712,1.40455,1.4061,1.38366,1.39715,0
EURUSD,20110713,1.39713,1.42414,1.39509,1.42414,0
EURUSD,20110714,1.42404,1.42814,1.41149,1.41451,0
EURUSD,20110715,1.41464,1.41984,1.40921,1.41469,0
EURUSD,20110717,1.4111,1.41331,1.41081,1.41226,0
EURUSD,20110718,1.41221,1.41336,1.40144,1.41034,0
EURUSD,20110719,1.41036,1.42161,1.40681,1.41536,0
EURUSD,20110720,1.41533,1.42389,1.41326,1.42209,0
EURUSD,20110721,1.42199,1.44377,1.41379,1.44189,0
EURUSD,20110722,1.44194,1.44366,1.43234,1.43671,0
EURUSD,20110724,1.4387,1.44166,1.4381,1.44016,0
EURUSD,20110725,1.44021,1.44056,1.43244,1.43763,0
EURUSD,20110726,1.43766,1.45246,1.43574,1.45132,0
EURUSD,20110727,1.45113,1.45349,1.43389,1.43678,0
EURUSD,20110728,1.43681,1.43999,1.42541,1.43272,0
EURUSD,20110729,1.4327,1.44121,1.42289,1.43649,0
EURUSD,20110731,1.4382,1.4383,1.43466,1.43561,0
EURUSD,20110801,1.43576,1.44526,1.41846,1.42534,0
EURUSD,20110802,1.42533,1.42821,1.41504,1.41872,0
EURUSD,20110803,1.41881,1.43715,1.41429,1.43628,0
EURUSD,20110804,1.43654,1.43674,1.40886,1.40906,0
EURUSD,20110805,1.40909,1.42969,1.40546,1.42809,0
EURUSD,20110807,1.4419,1.4431,1.43491,1.43716,0
EURUSD,20110808,1.43695,1.44011,1.41294,1.41631,0
EURUSD,20110809,1.41634,1.43969,1.41519,1.43909,0
EURUSD,20110810,1.43921,1.44004,1.41609,1.41621,0
EURUSD,20110811,1.41611,1.42936,1.41029,1.42374,0
EURUSD,20110812,1.42366,1.42909,1.41491,1.42494,0
EURUSD,20110814,1.4266,1.4268,1.425,1.4265,0
EURUSD,20110815,1.4266,1.44763,1.42625,1.44482,0
EURUSD,20110816,1.44484,1.44709,1.43539,1.43991,0
EURUSD,20110817,1.43994,1.45161,1.43246,1.44253,0
EURUSD,20110818,1.44244,1.44511,1.42704,1.43224,0
EURUSD,20110819,1.43239,1.44516,1.42581,1.43946,0
EURUSD,20110821,1.438,1.438,1.437,1.43751,0
EURUSD,20110822,1.43741,1.44336,1.43466,1.43569,0
EURUSD,20110823,1.43572,1.44991,1.4353,1.44344,0
EURUSD,20110824,1.44338,1.44809,1.438,1.44081,0
EURUSD,20110825,1.4408,1.44744,1.43274,1.43731,0
EURUSD,20110826,1.43736,1.45009,1.43281,1.44949,0
EURUSD,20110828,1.4498,1.4503,1.4487,1.44921,0
EURUSD,20110829,1.44926,1.45484,1.44656,1.45141,0
EURUSD,20110830,1.45136,1.45321,1.43844,1.44379,0
EURUSD,20110831,1.44386,1.44679,1.43581,1.43791,0
EURUSD,20110901,1.4379,1.43801,1.42256,1.42584,0
EURUSD,20110902,1.42599,1.42871,1.41834,1.41939,0
EURUSD,20110904,1.4163,1.41731,1.41601,1.41611,0
EURUSD,20110905,1.41606,1.41721,1.40599,1.40949,0
EURUSD,20110906,1.40942,1.42816,1.39719,1.40034,0
EURUSD,20110907,1.40036,1.41486,1.39931,1.40928,0
EURUSD,20110908,1.40927,1.4095,1.38721,1.38845,0
EURUSD,20110909,1.38849,1.39361,1.36266,1.36606,0
EURUSD,20110911,1.3585,1.36021,1.35549,1.35684,0
EURUSD,20110912,1.35734,1.36939,1.34978,1.36594,0
EURUSD,20110913,1.36599,1.37381,1.35576,1.36783,0
EURUSD,20110914,1.36785,1.37826,1.35909,1.37396,0
EURUSD,20110915,1.37401,1.39364,1.37029,1.38816,0
EURUSD,20110916,1.38814,1.38831,1.37534,1.37951,0
EURUSD,20110918,1.3692,1.37125,1.36626,1.36696,0
EURUSD,20110919,1.3669,1.37201,1.35861,1.36747,0
EURUSD,20110920,1.36769,1.37444,1.35929,1.37006,0
EURUSD,20110921,1.36996,1.37966,1.35577,1.35874,0
EURUSD,20110922,1.35871,1.36001,1.33844,1.34554,0
EURUSD,20110923,1.34581,1.35666,1.34181,1.35214,0
EURUSD,20110925,1.3519,1.35295,1.3493,1.35126,0
EURUSD,20110926,1.35121,1.35494,1.33619,1.35271,0
EURUSD,20110927,1.35263,1.36671,1.34789,1.35873,0
EURUSD,20110928,1.35848,1.36891,1.35232,1.35241,0
EURUSD,20110929,1.35266,1.36784,1.35191,1.35821,0
EURUSD,20110930,1.35834,1.35999,1.33951,1.33954,0
EURUSD,20111002,1.33435,1.33589,1.33314,1.33406,0
EURUSD,20111003,1.33411,1.33806,1.31631,1.31911,0
EURUSD,20111004,1.31899,1.33684,1.31449,1.33364,0
EURUSD,20111005,1.33356,1.33831,1.32599,1.33474,0
EURUSD,20111006,1.33459,1.34501,1.32409,1.34274,0
EURUSD,20111007,1.34277,1.35239,1.33604,1.33851,0
EURUSD,20111009,1.33901,1.34081,1.3384,1.33866,0
EURUSD,20111010,1.33894,1.36976,1.33771,1.36341,0
EURUSD,20111011,1.36338,1.36829,1.35649,1.36496,0
EURUSD,20111012,1.36491,1.38329,1.35821,1.37779,0
EURUSD,20111013,1.37774,1.38254,1.36846,1.37712,0
EURUSD,20111014,1.37718,1.38931,1.37226,1.38774,0
EURUSD,20111016,1.3866,1.38861,1.386,1.38791,0
EURUSD,20111017,1.38786,1.39134,1.3724,1.37351,0
EURUSD,20111018,1.37346,1.38164,1.36524,1.37334,0
EURUSD,20111019,1.37344,1.38679,1.37244,1.37575,0
EURUSD,20111020,1.37589,1.38419,1.36559,1.37764,0
EURUSD,20111021,1.37754,1.38996,1.37031,1.38951,0
EURUSD,20111023,1.38435,1.38716,1.3843,1.38716,0
EURUSD,20111024,1.38706,1.39555,1.38219,1.39318,0
EURUSD,20111025,1.3929,1.39594,1.38491,1.39079,0
EURUSD,20111026,1.39099,1.39749,1.37984,1.38946,0
EURUSD,20111027,1.38951,1.42461,1.38636,1.41844,0
EURUSD,20111028,1.41829,1.41991,1.4133,1.41571,0
EURUSD,20111030,1.4149,1.4162,1.41396,1.41434,0
EURUSD,20111031,1.41436,1.41696,1.38279,1.38436,0
EURUSD,20111101,1.38434,1.38709,1.36076,1.36606,0
EURUSD,20111102,1.36609,1.38276,1.36359,1.37264,0
EURUSD,20111103,1.37259,1.38544,1.36559,1.38231,0
EURUSD,20111104,1.38239,1.38684,1.37116,1.37924,0
EURUSD,20111106,1.3826,1.38304,1.3803,1.38174,0
EURUSD,20111107,1.38156,1.38176,1.36814,1.37644,0
EURUSD,20111108,1.37651,1.38459,1.37236,1.38288,0
EURUSD,20111109,1.38289,1.38582,1.35212,1.35228,0
EURUSD,20111110,1.35229,1.36522,1.34834,1.36094,0
EURUSD,20111111,1.36099,1.37944,1.35779,1.37541,0
EURUSD,20111113,1.3809,1.381,1.37761,1.37786,0
EURUSD,20111114,1.37776,1.37916,1.35911,1.36216,0
EURUSD,20111115,1.36211,1.364,1.34956,1.35246,0
EURUSD,20111116,1.35249,1.35564,1.34284,1.34547,0
EURUSD,20111117,1.34551,1.35394,1.34209,1.34686,0
EURUSD,20111118,1.34666,1.36134,1.34464,1.35139,0
EURUSD,20111120,1.351,1.35331,1.351,1.35251,0
EURUSD,20111121,1.35236,1.35401,1.34296,1.34857,0
EURUSD,20111122,1.34856,1.35676,1.34686,1.35149,0
EURUSD,20111123,1.35166,1.35304,1.33196,1.33464,0
EURUSD,20111124,1.33449,1.34106,1.33154,1.33399,0
EURUSD,20111125,1.33401,1.33439,1.32116,1.32316,0
EURUSD,20111127,1.3321,1.3322,1.32901,1.33116,0
EURUSD,20111128,1.33121,1.33979,1.32726,1.33121,0
EURUSD,20111129,1.3312,1.34411,1.32851,1.33319,0
EURUSD,20111130,1.33326,1.35314,1.32586,1.34394,0
EURUSD,20111201,1.34399,1.35201,1.34169,1.34606,0
EURUSD,20111202,1.34599,1.35474,1.33624,1.34036,0
EURUSD,20111204,1.3423,1.34241,1.3396,1.34071,0
EURUSD,20111205,1.34076,1.34856,1.33741,1.33951,0
EURUSD,20111206,1.33944,1.34266,1.33324,1.34021,0
EURUSD,20111207,1.34018,1.34526,1.33501,1.34156,0
EURUSD,20111208,1.34149,1.34589,1.32881,1.33419,0
EURUSD,20111209,1.33421,1.34331,1.32809,1.33686,0
EURUSD,20111211,1.3379,1.3381,1.3359,1.33611,0
EURUSD,20111212,1.33606,1.33759,1.31619,1.31664,0
EURUSD,20111213,1.31666,1.32361,1.30224,1.30334,0
EURUSD,20111214,1.30324,1.30636,1.29451,1.29831,0
EURUSD,20111215,1.29832,1.30494,1.29566,1.30201,0
EURUSD,20111216,1.30209,1.30836,1.29949,1.30361,0
EURUSD,20111218,1.3041,1.3043,1.30308,1.30329,0
EURUSD,20111219,1.30324,1.30426,1.29821,1.29951,0
EURUSD,20111220,1.29961,1.31309,1.29949,1.30811,0
EURUSD,20111221,1.30804,1.31964,1.30244,1.30436,0
EURUSD,20111222,1.30437,1.31184,1.30166,1.30511,0
EURUSD,20111223,1.30507,1.30951,1.30259,1.30424,0
EURUSD,20111225,1.30374,1.3042,1.30285,1.304,0
EURUSD,20111226,1.3041,1.30806,1.30351,1.30546,0
EURUSD,20111227,1.30545,1.30824,1.30421,1.30676,0
EURUSD,20111228,1.30671,1.30791,1.29111,1.29362,0
EURUSD,20111229,1.29364,1.29647,1.28576,1.29504,0
EURUSD,20111230,1.29489,1.29981,1.29036,1.29414,0
EURUSD,20120101,1.29383,1.2949,1.29353,1.29445,0
EURUSD,20120102,1.29443,1.29706,1.29169,1.29336,0
EURUSD,20120103,1.29335,1.30759,1.29318,1.30503,0
EURUSD,20120104,1.30508,1.30721,1.28974,1.29361,0
EURUSD,20120105,1.29364,1.29431,1.27704,1.27904,0
EURUSD,20120106,1.27905,1.28116,1.26966,1.27209,0
EURUSD,20120108,1.2694,1.2705,1.26906,1.26926,0
EURUSD,20120109,1.26919,1.27841,1.26659,1.27684,0
EURUSD,20120110,1.27679,1.28174,1.27419,1.27707,0
EURUSD,20120111,1.2771,1.27891,1.26611,1.27076,0
EURUSD,20120112,1.27074,1.28439,1.26986,1.28131,0
EURUSD,20120113,1.28129,1.28774,1.26236,1.26834,0
EURUSD,20120115,1.2635,1.2649,1.2634,1.26382,0
EURUSD,20120116,1.26388,1.26869,1.26255,1.26486,0
EURUSD,20120117,1.26496,1.28074,1.26486,1.27401,0
EURUSD,20120118,1.27399,1.28676,1.27336,1.28524,0
EURUSD,20120119,1.28527,1.29709,1.28384,1.29659,0
EURUSD,20120120,1.29661,1.29859,1.28861,1.29324,0
EURUSD,20120122,1.2878,1.28886,1.28746,1.28796,0
EURUSD,20120123,1.28801,1.30519,1.28791,1.30129,0
EURUSD,20120124,1.30131,1.30621,1.29529,1.30304,0
EURUSD,20120125,1.30324,1.31199,1.29306,1.30996,0
EURUSD,20120126,1.30999,1.31831,1.30894,1.31044,0
EURUSD,20120127,1.31043,1.32189,1.30771,1.32179,0
EURUSD,20120129,1.3224,1.32255,1.32061,1.32131,0
EURUSD,20120130,1.32141,1.32216,1.30764,1.31409,0
EURUSD,20120131,1.31399,1.32126,1.30416,1.30894,0
EURUSD,20120201,1.30901,1.32169,1.30254,1.31697,0
EURUSD,20120202,1.31695,1.31959,1.30854,1.3145,0
EURUSD,20120203,1.31452,1.32044,1.30654,1.31454,0
EURUSD,20120205,1.3114,1.31301,1.3111,1.31271,0
EURUSD,20120206,1.31266,1.31406,1.30271,1.31229,0
EURUSD,20120207,1.31232,1.32689,1.30886,1.32616,0
EURUSD,20120208,1.32606,1.32876,1.32206,1.32499,0
EURUSD,20120209,1.32511,1.33209,1.32149,1.32844,0
EURUSD,20120210,1.32841,1.32901,1.31546,1.31721,0
EURUSD,20120212,1.32085,1.32454,1.32015,1.32379,0
EURUSD,20120213,1.32384,1.32831,1.31684,1.31731,0
EURUSD,20120214,1.31721,1.32151,1.30791,1.31274,0
EURUSD,20120215,1.31279,1.31899,1.30434,1.3059,0
EURUSD,20120216,1.30591,1.31579,1.29741,1.31301,0
EURUSD,20120217,1.31303,1.31964,1.31146,1.31556,0
EURUSD,20120219,1.3181,1.32106,1.3173,1.32031,0
EURUSD,20120220,1.32016,1.32759,1.31821,1.32328,0
EURUSD,20120221,1.32336,1.32921,1.31861,1.32318,0
EURUSD,20120222,1.32317,1.32656,1.32109,1.32475,0
EURUSD,20120223,1.32465,1.33779,1.32309,1.33739,0
EURUSD,20120224,1.33719,1.34854,1.33566,1.34646,0
EURUSD,20120226,1.3463,1.34791,1.3457,1.34666,0
EURUSD,20120227,1.34659,1.34704,1.33656,1.33936,0
EURUSD,20120228,1.33934,1.34704,1.33886,1.34584,0
EURUSD,20120229,1.34569,1.34845,1.33141,1.33241,0
EURUSD,20120301,1.33236,1.33556,1.32814,1.33156,0
EURUSD,20120302,1.33154,1.33316,1.31861,1.32029,0
EURUSD,20120304,1.3192,1.31996,1.3189,1.31956,0
EURUSD,20120305,1.31951,1.32404,1.31596,1.32156,0
EURUSD,20120306,1.32144,1.32249,1.31026,1.31136,0
EURUSD,20120307,1.31154,1.31631,1.30959,1.315,0
EURUSD,20120308,1.31498,1.32899,1.31349,1.32766,0
EURUSD,20120309,1.32739,1.32754,1.30959,1.31141,0
EURUSD,20120311,1.31144,1.31226,1.31136,1.31156,0
EURUSD,20120312,1.31161,1.31579,1.30781,1.31546,0
EURUSD,20120313,1.31544,1.31906,1.30514,1.30814,0
EURUSD,20120314,1.30821,1.30896,1.30104,1.30296,0
EURUSD,20120315,1.30298,1.31186,1.30031,1.30707,0
EURUSD,20120316,1.30705,1.31861,1.30484,1.31736,0
EURUSD,20120318,1.3181,1.31861,1.3174,1.31791,0
EURUSD,20120319,1.31794,1.32644,1.31411,1.32336,0
EURUSD,20120320,1.32329,1.32514,1.31716,1.3229,0
EURUSD,20120321,1.32287,1.32839,1.31784,1.32119,0
EURUSD,20120322,1.32124,1.32534,1.31331,1.31977,0
EURUSD,20120323,1.31976,1.32929,1.31901,1.32691,0
EURUSD,20120325,1.32678,1.32725,1.3265,1.32698,0
EURUSD,20120326,1.32694,1.33669,1.31911,1.3356,0
EURUSD,20120327,1.33551,1.33844,1.33121,1.33182,0
EURUSD,20120328,1.33183,1.33726,1.32766,1.33143,0
EURUSD,20120329,1.33142,1.33446,1.32514,1.32986,0
EURUSD,20120330,1.32985,1.33759,1.32974,1.33354,0
EURUSD,20120401,1.336,1.33641,1.33556,1.33576,0
EURUSD,20120402,1.33571,1.33796,1.32776,1.33157,0
EURUSD,20120403,1.33156,1.33666,1.32126,1.32346,0
EURUSD,20120404,1.32349,1.32371,1.31066,1.31388,0
EURUSD,20120405,1.31401,1.31636,1.30344,1.30629,0
EURUSD,20120406,1.30631,1.31119,1.30505,1.30975,0
EURUSD,20120408,1.3102,1.31051,1.30964,1.30987,0
EURUSD,20120409,1.30972,1.31331,1.30326,1.31089,0
EURUSD,20120410,1.31088,1.31436,1.30536,1.30814,0
EURUSD,20120411,1.30816,1.31559,1.30656,1.31091,0
EURUSD,20120412,1.31093,1.32119,1.31014,1.3186,0
EURUSD,20120413,1.31861,1.31999,1.30686,1.30749,0
EURUSD,20120415,1.3065,1.30721,1.30629,1.30654,0
EURUSD,20120416,1.30689,1.31474,1.29946,1.31311,0
EURUSD,20120417,1.31316,1.31686,1.30896,1.3127,0
EURUSD,20120418,1.31266,1.31406,1.30574,1.31191,0
EURUSD,20120419,1.31186,1.31646,1.30686,1.31346,0
EURUSD,20120420,1.31349,1.32241,1.31281,1.32101,0
EURUSD,20120422,1.3184,1.31971,1.3181,1.31916,0
EURUSD,20120423,1.31901,1.32096,1.31041,1.31557,0
EURUSD,20120424,1.3156,1.32176,1.31444,1.31941,0
EURUSD,20120425,1.31942,1.32356,1.31729,1.32223,0
EURUSD,20120426,1.32217,1.32621,1.31798,1.31901,0
EURUSD,20120427,1.31914,1.32691,1.31564,1.32359,0
EURUSD,20120429,1.3237,1.3244,1.3236,1.32401,0
EURUSD,20120430,1.32396,1.32654,1.32074,1.32414,0
EURUSD,20120501,1.32413,1.32829,1.32036,1.32368,0
EURUSD,20120502,1.32366,1.32405,1.31214,1.31537,0
EURUSD,20120503,1.31538,1.31796,1.30946,1.31516,0
EURUSD,20120504,1.31515,1.31774,1.30796,1.30881,0
EURUSD,20120506,1.3012,1.30326,1.3011,1.30216,0
EURUSD,20120507,1.30229,1.30636,1.29546,1.30576,0
EURUSD,20120508,1.30564,1.30646,1.29819,1.29984,0
EURUSD,20120509,1.29986,1.30054,1.29106,1.29344,0
EURUSD,20120510,1.29339,1.29784,1.29236,1.29311,0
EURUSD,20120511,1.29307,1.29569,1.29044,1.29221,0
EURUSD,20120513,1.2902,1.29031,1.28811,1.28859,0
EURUSD,20120514,1.28874,1.29036,1.28204,1.28258,0
EURUSD,20120515,1.28257,1.28684,1.27211,1.27334,0
EURUSD,20120516,1.27339,1.27576,1.26806,1.27158,0
EURUSD,20120517,1.27157,1.27484,1.26659,1.26806,0
EURUSD,20120518,1.26814,1.27844,1.26411,1.27751,0
EURUSD,20120520,1.2763,1.27836,1.2763,1.27781,0
EURUSD,20120521,1.27771,1.28234,1.27246,1.28067,0
EURUSD,20120522,1.28068,1.28166,1.26576,1.26801,0
EURUSD,20120523,1.26804,1.26864,1.25446,1.2586,0
EURUSD,20120524,1.25859,1.26194,1.25151,1.25356,0
EURUSD,20120525,1.25359,1.26019,1.24952,1.25117,0
EURUSD,20120527,1.2574,1.2576,1.25606,1.25711,0
EURUSD,20120528,1.25716,1.26239,1.25244,1.2539,0
EURUSD,20120529,1.25388,1.25734,1.24606,1.24866,0
EURUSD,20120530,1.24861,1.24934,1.23609,1.23676,0
EURUSD,20120531,1.23686,1.24279,1.23359,1.23593,0
EURUSD,20120601,1.23595,1.24524,1.22879,1.24181,0
EURUSD,20120603,1.2416,1.24421,1.2413,1.24374,0
EURUSD,20120604,1.24329,1.25089,1.23851,1.24944,0
EURUSD,20120605,1.24936,1.25416,1.24096,1.24506,0
EURUSD,20120606,1.24507,1.25849,1.24401,1.25771,0
EURUSD,20120607,1.25772,1.26244,1.25396,1.25629,0
EURUSD,20120608,1.25621,1.25741,1.24346,1.25001,0
EURUSD,20120610,1.2638,1.26656,1.26294,1.26502,0
EURUSD,20120611,1.26501,1.26681,1.24637,1.24652,0
EURUSD,20120612,1.24674,1.25279,1.24419,1.25047,0
EURUSD,20120613,1.25048,1.26091,1.24729,1.25657,0
EURUSD,20120614,1.2566,1.26364,1.25414,1.26279,0
EURUSD,20120615,1.26276,1.2659,1.25911,1.26574,0
EURUSD,20120617,1.26945,1.27386,1.2694,1.27374,0
EURUSD,20120618,1.27384,1.27474,1.25566,1.25763,0
EURUSD,20120619,1.25766,1.27294,1.25681,1.26875,0
EURUSD,20120620,1.26876,1.27424,1.26371,1.26972,0
EURUSD,20120621,1.26969,1.27007,1.25311,1.25473,0
EURUSD,20120622,1.25475,1.25826,1.25194,1.25611,0
EURUSD,20120625,1.25431,1.25441,1.24706,1.25006,0
EURUSD,20120626,1.25004,1.25299,1.24411,1.24913,0
EURUSD,20120627,1.24912,1.25074,1.24449,1.24682,0
EURUSD,20120628,1.24676,1.25236,1.24066,1.244,0
EURUSD,20120629,1.24402,1.26919,1.24323,1.26549,0
EURUSD,20120701,1.2676,1.26795,1.26696,1.26721,0
EURUSD,20120702,1.2672,1.2672,1.25676,1.25846,0
EURUSD,20120703,1.25851,1.26264,1.25589,1.26056,0
EURUSD,20120704,1.26061,1.26071,1.25076,1.25261,0
EURUSD,20120705,1.25266,1.25376,1.23634,1.23896,0
EURUSD,20120706,1.23901,1.24004,1.22594,1.22811,0
EURUSD,20120708,1.22623,1.22756,1.22612,1.22661,0
EURUSD,20120709,1.22671,1.23236,1.22551,1.23141,0
EURUSD,20120710,1.23146,1.23326,1.22351,1.22519,0
EURUSD,20120711,1.22509,1.22959,1.22124,1.22424,0
EURUSD,20120712,1.22421,1.22479,1.21666,1.21986,0
EURUSD,20120713,1.21996,1.22556,1.21621,1.22399,0
EURUSD,20120715,1.2268,1.2272,1.22501,1.22511,0
EURUSD,20120716,1.22506,1.22889,1.21751,1.22691,0
EURUSD,20120717,1.22701,1.23159,1.21884,1.22901,0
EURUSD,20120718,1.22911,1.23056,1.22164,1.22806,0
EURUSD,20120719,1.22816,1.23229,1.22286,1.22731,0
EURUSD,20120720,1.22726,1.22819,1.21436,1.21559,0
EURUSD,20120722,1.2121,1.21276,1.21136,1.21191,0
EURUSD,20120723,1.21206,1.21446,1.20669,1.21149,0
EURUSD,20120724,1.21154,1.21371,1.20416,1.20606,0
EURUSD,20120725,1.20609,1.21694,1.20526,1.21474,0
EURUSD,20120726,1.21494,1.23286,1.21169,1.22791,0
EURUSD,20120727,1.22786,1.23889,1.22411,1.22994,0
EURUSD,20120729,1.2296,1.23081,1.2295,1.23011,0
EURUSD,20120730,1.23006,1.23096,1.22246,1.22551,0
EURUSD,20120731,1.22561,1.23294,1.22484,1.22986,0
EURUSD,20120801,1.22991,1.23354,1.22176,1.22286,0
EURUSD,20120802,1.22291,1.24041,1.21331,1.21821,0
EURUSD,20120803,1.21816,1.23914,1.21661,1.23796,0
EURUSD,20120805,1.2397,1.2399,1.23921,1.23954,0
EURUSD,20120806,1.23939,1.24426,1.23411,1.23971,0
EURUSD,20120807,1.23974,1.24409,1.23756,1.23966,0
EURUSD,20120808,1.23971,1.24014,1.23261,1.23646,0
EURUSD,20120809,1.23641,1.23864,1.22659,1.23026,0
EURUSD,20120810,1.23031,1.23159,1.22409,1.22934,0
EURUSD,20120812,1.229,1.22921,1.22851,1.22861,0
EURUSD,20120813,1.22866,1.23729,1.22601,1.23321,0
EURUSD,20120814,1.23326,1.23849,1.23164,1.23181,0
EURUSD,20120815,1.23186,1.23424,1.22636,1.22861,0
EURUSD,20120816,1.22866,1.23719,1.22554,1.23561,0
EURUSD,20120817,1.23556,1.23809,1.22884,1.23329,0
EURUSD,20120819,1.2351,1.2352,1.23345,1.23391,0
EURUSD,20120820,1.23381,1.23679,1.22946,1.23456,0
EURUSD,20120821,1.23458,1.24869,1.23456,1.24701,0
EURUSD,20120822,1.24706,1.25371,1.24304,1.25291,0
EURUSD,20120823,1.25296,1.25886,1.25231,1.25631,0
EURUSD,20120824,1.25636,1.25681,1.24809,1.25111,0
EURUSD,20120826,1.2512,1.2514,1.2506,1.25086,0
EURUSD,20120827,1.25091,1.25344,1.24896,1.24971,0
EURUSD,20120828,1.24966,1.25754,1.24649,1.25636,0
EURUSD,20120829,1.25631,1.25726,1.25181,1.25306,0
EURUSD,20120830,1.25304,1.25629,1.24866,1.25054,0
EURUSD,20120831,1.25056,1.26369,1.24931,1.25764,0
EURUSD,20120902,1.2571,1.25861,1.2569,1.25786,0
EURUSD,20120903,1.25791,1.26101,1.25596,1.25871,0
EURUSD,20120904,1.25876,1.26269,1.25546,1.25666,0
EURUSD,20120905,1.25671,1.26234,1.25011,1.26021,0
EURUSD,20120906,1.26019,1.26464,1.25606,1.26326,0
